id,x,y,z,i
1,-14.7236,-7.61098,0.309356,0
1,-14.7513,-7.59765,0.259989,0
1,-14.7765,-7.59109,0.157134,0
1,-14.7354,-7.61221,0.258839,0
1,-14.7833,-7.59797,0.156749,0
1,-14.7348,-7.62187,0.258312,0
1,-14.7898,-7.60416,0.156395,0
1,-14.7001,-7.51594,0.142318,0
1,-14.7081,-7.52569,0.142175,0
1,-14.7243,-7.5143,0.308412,0
1,-14.7027,-7.5395,0.203791,0
1,-14.7354,-7.52157,0.308458,0
1,-14.73,-7.54149,0.224674,0
1,-14.7211,-7.54789,0.141871,0
1,-14.7313,-7.54183,0.307531,0
1,-14.7231,-7.56474,0.22401,0
1,-14.7294,-7.55818,0.141712,0
1,-14.761,-7.53415,0.308729,0
1,-14.734,-7.57202,0.223956,0
1,-14.7403,-7.56547,0.141565,0
1,-14.7697,-7.55743,0.14146,0
1,-14.7435,-7.59691,0.223438,0
1,-14.7591,-7.58273,0.141254,0
1,-14.709,-7.51571,0.204339,0
1,-14.7347,-7.51311,0.288048,0
1,-14.7232,-7.51205,0.262059,0
1,-14.7346,-7.51616,0.291436,0
1,-14.6941,-7.55068,0.148083,0
1,-14.7127,-7.56157,0.148306,0
1,-14.7711,-7.54335,0.292151,0
1,-14.7651,-7.57694,0.148898,0
1,-14.6754,-7.50843,0.136284,0
1,-14.6758,-7.53882,0.1366,0
1,-14.7019,-7.55752,0.137141,0
1,-14.7649,-7.54389,0.331013,0
1,-14.7668,-7.57851,0.138214,0
1,-14.6944,-7.50735,0.280631,0
1,-14.7377,-7.54581,0.281887,0
1,-14.6915,-7.5257,0.232662,0
1,-14.6797,-7.5157,0.184416,0
1,-14.6916,-7.542,0.184827,0
1,-14.684,-7.53145,0.147944,0
1,-14.731,-7.54761,0.262108,0
1,-14.7368,-7.48618,0.198359,0
1,-14.7347,-7.52872,0.198303,0
1,-14.6491,-7.61488,0.324135,0
1,-14.7117,-7.54255,0.295287,0
1,-14.6748,-7.50056,0.222603,0
1,-14.7064,-7.53336,0.222685,0
1,-14.6892,-7.48744,0.150427,0
1,-14.6916,-7.53326,0.150111,0
1,-14.7778,-7.54477,0.251817,0
1,-14.6679,-7.50364,0.258835,0
1,-14.6353,-7.6682,0.203414,0
1,-14.7875,-7.58735,0.233749,0
1,-14.7615,-7.56607,0.282941,0
1,-14.7629,-7.53333,0.257497,0
1,-14.7536,-7.55445,0.20184,0
1,-14.7245,-7.47032,0.285934,0
1,-14.7111,-7.50559,0.173725,0
1,-14.7119,-7.50456,0.284841,0
1,-14.7162,-7.52366,0.173654,0
1,-14.7348,-7.50663,0.285425,0
1,-14.7271,-7.53641,0.173674,0
1,-14.6764,-7.49734,0.145461,0
1,-14.7213,-7.47866,0.257524,0
1,-14.6815,-7.51533,0.145444,0
1,-14.7116,-7.5102,0.256735,0
1,-14.6954,-7.52529,0.145494,0
1,-14.7296,-7.51887,0.256996,0
1,-14.7134,-7.53387,0.145569,0
1,-14.7237,-7.546,0.145585,0
1,-14.7611,-7.52496,0.31394,0
1,-14.7466,-7.54818,0.145697,0
1,-14.728,-7.49957,0.255127,0
1,-14.7264,-7.52988,0.2548,0
1,-14.7334,-7.55174,0.254762,0
1,-14.7052,-7.51707,0.218961,0
1,-14.7229,-7.53295,0.219227,0
1,-14.7285,-7.55315,0.21922,0
1,-14.7579,-7.5583,0.219781,0
1,-14.6915,-7.52682,0.183354,0
1,-14.6985,-7.5486,0.183414,0
1,-14.7185,-7.56115,0.183699,0
1,-14.7434,-7.56711,0.184074,0
1,-14.6807,-7.50796,0.147871,0
1,-14.7398,-7.48405,0.292013,0
1,-14.7526,-7.5621,0.239048,0
1,-14.7522,-7.53563,0.152793,0
1,-14.7795,-7.55349,0.285157,0
1,-14.7593,-7.546,0.196193,0
1,-14.7476,-7.54218,0.152464,0
1,-14.7986,-7.56328,0.285882,0
1,-14.7784,-7.55567,0.195956,0
1,-14.7548,-7.55057,0.151911,0
1,-14.802,-7.57018,0.285727,0
1,-14.744,-7.53752,0.196386,0
1,-14.7542,-7.55689,0.151536,0
1,-14.8092,-7.57821,0.285755,0
1,-14.744,-7.56819,0.23836,0
1,-14.7534,-7.56385,0.151119,0
1,-14.8044,-7.58492,0.285097,0
1,-14.7631,-7.57739,0.238617,0
1,-14.7567,-7.57125,0.15065,0
1,-14.7702,-7.58598,0.238423,0
1,-14.7746,-7.54312,0.240953,0
1,-14.7723,-7.54565,0.285115,0
1,-14.7648,-7.52974,0.153069,0
1,-14.7848,-7.53973,0.286233,0
1,-14.8018,-7.62844,0.157853,0
1,-14.7574,-7.52205,0.153576,0
1,-14.7854,-7.53264,0.286654,0
1,-14.8186,-7.62346,0.158149,0
1,-14.754,-7.51474,0.154035,0
1,-14.7745,-7.50935,0.154231,0
1,-14.757,-7.60091,0.159537,0
1,-14.763,-7.50174,0.154755,0
1,-14.8232,-7.60839,0.250399,0
1,-14.7578,-7.59426,0.159937,0
1,-14.7765,-7.59491,0.248994,0
1,-14.8036,-7.61824,0.136489,0
1,-14.763,-7.54957,0.141189,0
1,-14.7583,-7.55616,0.140843,0
1,-14.7616,-7.56355,0.140353,0
1,-14.7689,-7.57108,0.139807,0
1,-14.772,-7.57886,0.139291,0
1,-14.7673,-7.5851,0.138965,0
1,-14.7745,-7.59305,0.138391,0
1,-14.7816,-7.60104,0.137814,0
1,-14.7716,-7.54332,0.141466,0
1,-14.8026,-7.62571,0.136036,0
1,-14.7204,-7.51492,0.147717,0
1,-14.7052,-7.53069,0.147571,0
1,-14.7386,-7.52084,0.250099,0
1,-14.7117,-7.53611,0.147237,0
1,-14.7112,-7.54542,0.146945,0
1,-14.7542,-7.53399,0.301543,0
1,-14.8514,-7.60856,0.32138,0
1,-14.7643,-7.53557,0.142024,0
1,-14.7665,-7.62278,0.147441,0
1,-14.7569,-7.52788,0.142577,0
1,-14.7754,-7.61683,0.147752,0
1,-14.7774,-7.52256,0.142655,0
1,-14.7701,-7.51422,0.143248,0
1,-14.7693,-7.60111,0.148754,0
1,-14.8328,-7.61762,0.285167,0
1,-14.7547,-7.50602,0.143926,0
1,-14.7622,-7.59313,0.149285,0
1,-14.7861,-7.60436,0.282907,0
1,-14.7711,-7.50021,0.14408,0
1,-14.7496,-7.58994,0.237377,0
1,-14.8147,-7.60068,0.284914,0
1,-14.7598,-7.57933,0.150138,0
1,-14.7718,-7.57146,0.216466,0
1,-14.7574,-7.55569,0.216953,0
1,-14.7343,-7.55053,0.173141,0
1,-14.7254,-7.55356,0.12965,0
1,-14.743,-7.56382,0.259838,0
1,-14.7726,-7.56443,0.216888,0
1,-14.7216,-7.55611,0.172742,0
1,-14.7286,-7.56086,0.12914,0
1,-14.7502,-7.57168,0.259782,0
1,-14.7517,-7.55776,0.260617,0
1,-14.7567,-7.56702,0.172281,0
1,-14.7454,-7.57816,0.259185,0
1,-14.779,-7.57943,0.216216,0
1,-14.744,-7.5726,0.171882,0
1,-14.7605,-7.58706,0.259481,0
1,-14.767,-7.5824,0.171421,0
1,-14.7716,-7.59556,0.259593,0
1,-14.7424,-7.58645,0.171048,0
1,-14.7341,-7.54753,0.129867,0
1,-14.735,-7.54331,0.173574,0
1,-14.7701,-7.54962,0.217662,0
1,-14.7564,-7.55089,0.261237,0
1,-14.7427,-7.54112,0.130108,0
1,-14.7437,-7.5372,0.173982,0
1,-14.7531,-7.5435,0.261471,0
1,-14.7315,-7.53304,0.130807,0
1,-14.7802,-7.5337,0.174385,0
1,-14.7577,-7.53693,0.262072,0
1,-14.7401,-7.52691,0.131029,0
1,-14.7487,-7.52072,0.131255,0
1,-14.7573,-7.51446,0.131484,0
1,-14.7621,-7.51083,0.17564,0
1,-14.7818,-7.50948,0.13135,0
1,-14.7984,-7.58016,0.318547,0
1,-14.788,-7.5646,0.318507,0
1,-14.7724,-7.55878,0.250794,0
1,-14.7739,-7.55622,0.206602,0
1,-14.7538,-7.55816,0.16211,0
1,-14.7912,-7.57214,0.318379,0
1,-14.7756,-7.56625,0.250531,0
1,-14.7692,-7.56283,0.206115,0
1,-14.7491,-7.56468,0.161721,0
1,-14.7466,-7.55037,0.16258,0
1,-14.7789,-7.57375,0.250267,0
1,-14.7486,-7.56762,0.205369,0
1,-14.7483,-7.57195,0.161284,0
1,-14.786,-7.58207,0.250136,0
1,-14.7555,-7.5795,0.160828,0
1,-14.8285,-7.59832,0.320051,0
1,-14.7627,-7.58743,0.160348,0
1,-14.7225,-7.54523,0.248572,0
1,-14.789,-7.55371,0.251835,0
1,-14.7847,-7.55742,0.318611,0
1,-14.7512,-7.54415,0.162949,0
1,-14.7855,-7.54967,0.319076,0
1,-14.74,-7.5354,0.163478,0
1,-14.7745,-7.53733,0.252076,0
1,-14.7821,-7.54219,0.319198,0
1,-14.7606,-7.53033,0.163772,0
1,-14.7751,-7.53029,0.252496,0
1,-14.8185,-7.53847,0.322339,0
1,-14.7692,-7.52404,0.164143,0
1,-14.8155,-7.52675,0.254554,0
1,-14.7498,-7.51533,0.16467,0
1,-14.7975,-7.61335,0.259974,0
1,-14.8102,-7.51326,0.164769,0
1,-14.7372,-7.55064,0.223358,0
1,-14.7203,-7.54081,0.223671,0
1,-14.7377,-7.53919,0.172461,0
1,-14.7459,-7.5426,0.327205,0
1,-14.7443,-7.54107,0.275499,0
1,-14.7342,-7.54317,0.223677,0
1,-14.7149,-7.55763,0.172081,0
1,-14.7416,-7.55323,0.326309,0
1,-14.751,-7.54703,0.275372,0
1,-14.7378,-7.53549,0.275607,0
1,-14.7255,-7.56263,0.171749,0
1,-14.7559,-7.55684,0.326815,0
1,-14.7616,-7.5522,0.275405,0
1,-14.7257,-7.56503,0.222602,0
1,-14.7246,-7.57126,0.171437,0
1,-14.7735,-7.55795,0.32765,0
1,-14.7755,-7.55483,0.275675,0
1,-14.7284,-7.57212,0.222297,0
1,-14.7431,-7.53543,0.327509,0
1,-14.7312,-7.53366,0.172754,0
1,-14.7492,-7.52127,0.276726,0
1,-14.8014,-7.61112,0.129551,0
1,-14.7874,-7.60738,0.130109,0
1,-14.7632,-7.59945,0.131109,0
1,-14.8047,-7.58149,0.287955,0
1,-14.753,-7.59485,0.13157,0
1,-14.8023,-7.57986,0.235445,0
1,-14.7981,-7.57525,0.288078,0
1,-14.7428,-7.59032,0.132027,0
1,-14.7882,-7.57661,0.235417,0
1,-14.7633,-7.58266,0.338186,0
1,-14.7325,-7.5858,0.132481,0
1,-14.7669,-7.57409,0.183508,0
1,-14.7223,-7.56154,0.159232,0
1,-14.7161,-7.54601,0.159895,0
1,-14.7471,-7.53952,0.314799,0
1,-14.7342,-7.54284,0.262451,0
1,-14.7417,-7.54636,0.210897,0
1,-14.7155,-7.55535,0.159579,0
1,-14.7503,-7.54741,0.314463,0
1,-14.7411,-7.54912,0.262288,0
1,-14.7596,-7.54799,0.210873,0
1,-14.7239,-7.53855,0.262422,0
1,-14.7645,-7.55067,0.314917,0
1,-14.7479,-7.55543,0.262123,0
1,-14.7215,-7.57052,0.158929,0
1,-14.7749,-7.55521,0.315118,0
1,-14.7508,-7.56296,0.2618,0
1,-14.7392,-7.5718,0.158547,0
1,-14.7575,-7.56897,0.261646,0
1,-14.7668,-7.5764,0.23514,0
1,-14.7294,-7.53834,0.314056,0
1,-14.7131,-7.53861,0.160209,0
1,-14.7501,-7.51827,0.264124,0
1,-14.721,-7.52639,0.160484,0
1,-14.7142,-7.52025,0.160823,0
1,-14.7344,-7.61538,0.271117,0
1,-14.7649,-7.59426,0.273178,0
1,-14.7555,-7.60029,0.324029,0
1,-14.788,-7.57624,0.274849,0
1,-14.7563,-7.59124,0.324641,0
1,-14.772,-7.57619,0.326394,0
1,-14.7118,-7.59368,0.170737,0
1,-14.7424,-7.57501,0.222275,0
1,-14.7711,-7.56549,0.274961,0
1,-14.7534,-7.56802,0.171165,0
1,-14.7896,-7.58153,0.300183,0
1,-14.7449,-7.5768,0.196233,0
1,-14.7219,-7.58392,0.145394,0
1,-14.78,-7.56734,0.300628,0
1,-14.7482,-7.57798,0.247405,0
1,-14.7284,-7.58984,0.14503,0
1,-14.7584,-7.58252,0.247368,0
1,-14.7209,-7.60401,0.195154,0
1,-14.7313,-7.59763,0.14469,0
1,-14.7379,-7.5735,0.247439,0
1,-14.7378,-7.6036,0.144322,0
1,-14.7888,-7.59066,0.299611,0
1,-14.7828,-7.59069,0.247409,0
1,-14.7592,-7.60379,0.143779,0
1,-14.7137,-7.5062,0.135498,0
1,-14.7843,-7.60267,0.143186,0
1,-14.7131,-7.51521,0.135246,0
1,-14.7089,-7.52583,0.135053,0
1,-14.7623,-7.56575,0.300004,0
1,-14.7154,-7.57804,0.145754,0
1,-14.7013,-7.58603,0.195975,0
1,-14.7278,-7.56943,0.247452,0
1,-14.7596,-7.55854,0.300315,0
1,-14.7127,-7.571,0.146057,0
1,-14.7097,-7.57444,0.196437,0
1,-14.7433,-7.55429,0.248508,0
1,-14.7455,-7.5556,0.29992,0
1,-14.7061,-7.56518,0.146413,0
1,-14.7142,-7.56398,0.196862,0
1,-14.7255,-7.55266,0.248255,0
1,-14.7498,-7.54463,0.300739,0
1,-14.7104,-7.55436,0.146668,0
1,-14.7222,-7.55156,0.197358,0
1,-14.7518,-7.55275,0.339477,0
1,-14.8108,-7.55228,0.289825,0
1,-14.79,-7.56307,0.340982,0
1,-14.7334,-7.57683,0.132741,0
1,-14.7529,-7.57107,0.183748,0
1,-14.7491,-7.57487,0.234979,0
1,-14.7783,-7.5567,0.288431,0
1,-14.7269,-7.57091,0.133126,0
1,-14.7316,-7.57119,0.183922,0
1,-14.7499,-7.56583,0.235427,0
1,-14.7718,-7.55096,0.288527,0
1,-14.751,-7.56183,0.338843,0
1,-14.7278,-7.56229,0.133367,0
1,-14.7473,-7.55638,0.184381,0
1,-14.7435,-7.5602,0.235611,0
1,-14.7577,-7.54799,0.288202,0
1,-14.742,-7.57893,0.15824,0
1,-14.7102,-7.5611,0.133933,0
1,-14.7333,-7.55355,0.184609,0
1,-14.7442,-7.55115,0.236057,0
1,-14.7509,-7.54165,0.288323,0
1,-14.7523,-7.54331,0.340126,0
1,-14.7108,-7.55181,0.134203,0
1,-14.7265,-7.54731,0.184912,0
1,-14.7374,-7.54486,0.236269,0
1,-14.7441,-7.53533,0.288442,0
1,-14.7564,-7.53228,0.341086,0
1,-14.7187,-7.53934,0.134351,0
1,-14.7123,-7.54427,0.185147,0
1,-14.7555,-7.52113,0.289653,0
1,-14.7119,-7.5332,0.134741,0
1,-14.7523,-7.63214,0.142958,0
1,-14.8131,-7.61962,0.172039,0
2,17.6893,-29.1387,-0.301142,0
2,17.7034,-29.0894,-0.282794,0
2,17.6799,-29.0685,-0.221023,0
2,17.7093,-29.0939,-0.303329,0
2,17.7061,-29.1069,-0.282325,0
2,17.6894,-29.0902,-0.221004,0
2,17.7025,-29.1041,-0.302762,0
2,17.6812,-29.0799,-0.138635,0
2,17.6891,-29.105,-0.220659,0
2,17.7056,-29.1211,-0.302253,0
2,17.6645,-29.0833,-0.13745,0
2,17.686,-29.117,-0.220235,0
2,17.6993,-29.1308,-0.30172,0
2,17.676,-29.125,-0.21956,0
2,17.7162,-29.0838,-0.303898,0
2,17.6794,-29.1467,-0.300565,0
2,17.6214,-29.0982,-0.134327,0
2,17.6378,-29.1244,-0.135208,0
2,17.6262,-29.136,-0.216851,0
2,17.637,-29.161,-0.298803,0
2,17.6164,-29.1637,-0.298103,0
2,17.716,-29.0691,-0.324818,0
2,17.7221,-29.0885,-0.324218,0
2,17.6957,-29.0651,-0.242387,0
2,17.7219,-29.1032,-0.323638,0
2,17.6986,-29.0822,-0.242073,0
2,17.6903,-29.1054,-0.200406,0
2,17.6965,-29.1431,-0.280931,0
2,17.6898,-29.1207,-0.200085,0
2,17.7151,-29.1183,-0.280017,0
2,17.6829,-29.1368,-0.216734,0
2,17.6997,-29.0794,-0.262086,0
2,17.6059,-29.1637,-0.19027,0
2,17.6615,-29.1014,-0.311151,0
2,17.6828,-29.0799,-0.176135,0
2,17.7025,-29.134,-0.281432,0
2,17.5573,-29.1556,-0.189084,0
2,17.6686,-29.1598,-0.185374,0
2,17.7183,-29.1017,-0.280641,0
2,17.6217,-29.1474,-0.257662,0
2,17.7095,-29.1234,-0.281917,0
2,17.6413,-29.1503,-0.205009,0
2,17.6772,-29.1254,-0.199309,0
2,17.5625,-29.2544,-0.209861,0
2,17.6826,-29.1498,-0.280233,0
2,17.6506,-29.137,-0.197642,0
2,17.6403,-29.1457,-0.196918,0
2,17.6566,-29.1757,-0.278514,0
2,17.6571,-29.1899,-0.278086,0
2,17.7067,-29.0621,-0.304389,0
2,17.6934,-29.0935,-0.200706,0
2,17.6821,-29.1528,-0.277998,0
2,17.6233,-29.1001,-0.155071,0
2,17.6587,-29.1765,-0.2766,0
2,17.6536,-29.135,-0.173467,0
2,17.6404,-29.1252,-0.155845,0
2,17.6526,-29.1379,-0.238584,0
2,17.6326,-29.1394,-0.237659,0
2,17.6564,-29.1745,-0.319265,0
2,17.7052,-29.0707,-0.26308,0
2,17.7081,-29.0878,-0.262697,0
2,17.7046,-29.1003,-0.262192,0
2,17.7054,-29.0963,-0.180728,0
2,17.6785,-29.0964,-0.261263,0
2,17.6769,-29.0766,-0.158815,0
2,17.7056,-29.1106,-0.180504,0
2,17.6483,-29.1503,-0.258632,0
2,17.6911,-29.1208,-0.26106,0
2,17.703,-29.1453,-0.278816,0
2,17.6588,-29.1327,-0.180742,0
2,17.6842,-29.1154,-0.175407,0
2,17.7054,-29.1301,-0.279369,0
2,17.6886,-29.1145,-0.179435,0
2,17.6785,-29.1255,-0.260421,0
2,17.6867,-29.1001,-0.175874,0
2,17.6756,-29.1493,-0.178221,0
2,17.7186,-29.1298,-0.322524,0
2,17.6851,-29.1318,-0.24019,0
2,17.6799,-29.0938,-0.158786,0
2,17.702,-29.1478,-0.321412,0
2,17.6665,-29.0995,-0.157853,0
2,17.7122,-29.1105,-0.323106,0
2,17.7086,-29.1376,-0.32197,0
2,17.6952,-29.109,-0.241227,0
2,17.6954,-29.0942,-0.241619,0
2,17.6789,-29.1663,-0.178146,0
2,17.6821,-29.149,-0.320868,0
3,-3.03396,-15.0114,0.0852035,0
3,-2.98749,-15.0003,0.0297749,0
3,-2.99992,-15.0097,0.162204,0
3,-2.99583,-15.0056,-0.0247572,0
3,-3.02198,-15.0025,0.0852474,0
3,-3.00369,-15.0223,-0.0257907,0
3,-3.02144,-14.981,0.0585067,0
3,-2.97367,-15.0211,0.0767437,0
3,-2.97238,-15.032,-0.00755517,0
3,-3.02539,-14.9975,0.057657,0
3,-2.99184,-14.9967,-0.0242077,0
3,-2.97951,-14.9927,0.0300835,0
3,-3.01,-14.995,0.0852116,0
3,-2.99186,-14.9889,-0.0237538,0
3,-2.97548,-14.9843,0.0305093,0
3,-3.01396,-14.9862,0.0858836,0
3,-2.99676,-15.0222,0.0769024,0
3,-2.99839,-15.0036,0.00226035,0
3,-2.96496,-14.9961,0.0778555,0
3,-3.01529,-14.9922,0.112414,0
3,-3.02542,-14.9888,0.0581661,0
3,-2.99977,-15.0137,-0.0252605,0
3,-2.96566,-14.9766,-0.00544143,0
3,-3.03104,-15.0562,-0.0279697,0
3,-3.04303,-15.043,0.0281975,0
3,-2.99843,-14.9946,0.00278831,0
3,-2.97605,-14.9745,0.0789851,0
3,-3.0114,-15.0397,-0.0268576,0
3,-2.99924,-15.0349,0.0279402,0
3,-2.9511,-15.0002,-0.00613862,0
3,-2.99947,-15.009,0.0294603,0
3,-3.01159,-15.0312,-0.0263729,0
3,-2.9641,-15.0076,-0.00656,0
3,-2.99034,-15.0001,0.162481,0
3,-2.97107,-15.0076,0.0773638,0
3,-3.00334,-15.0258,0.0285413,0
3,-3.00985,-15.0289,0.0832284,0
3,-3.01927,-15.0008,0.112118,0
3,-2.97446,-14.9866,0.003137,0
3,-2.96668,-15.0211,-0.00708577,0
3,-3.00741,-15.0171,0.0291187,0
3,-3.02952,-14.9832,0.155423,0
3,-2.97906,-14.9921,-0.0104979,0
3,-2.99452,-14.9948,0.0436148,0
3,-3.02069,-14.9973,0.0989641,0
3,-3.02157,-15.0005,0.153867,0
