id,x,y,z,i
0,26.7292,-12.6926,-0.212431,1
0,26.6288,-12.6979,-0.260885,2
0,26.6843,-12.5541,-0.376674,6
0,26.6349,-12.6626,-0.353059,3
0,26.6375,-12.5487,-0.359252,6
0,26.7238,-12.569,-0.378635,61
0,26.6503,-12.6272,-0.167918,1
0,26.6331,-12.6044,-0.372819,38
0,26.7161,-12.6079,-0.386179,0
0,26.6887,-12.5671,-0.383456,5
0,26.6807,-12.5739,-0.38573,85
0,26.7576,-12.6766,-0.336185,0
0,26.7322,-12.5747,-0.379472,53
0,26.6939,-12.574,-0.386776,76
0,26.7022,-12.5798,-0.387648,85
0,26.6735,-12.5719,-0.385087,100
0,26.6572,-12.5849,-0.384303,85
0,26.6816,-12.4852,-0.275,3
0,26.6673,-12.5737,-0.384667,100
0,26.6857,-12.5682,-0.385909,76
0,26.7206,-12.5956,-0.387554,2
0,26.6616,-12.5754,-0.384288,93
0,26.6612,-12.7086,-0.228612,3
0,26.6518,-12.5906,-0.384097,76
0,26.6282,-12.614,-0.372755,22
0,26.6794,-12.672,-0.369311,3
0,26.6637,-12.5641,-0.382283,7
0,26.6255,-12.5327,-0.202617,3
0,26.7075,-12.574,-0.387849,76
0,26.6785,-12.6565,-0.379212,3
0,26.6784,-12.6063,-0.153599,29
0,26.6945,-12.6183,-0.15325,51
0,26.7145,-12.576,-0.388479,76
0,26.6688,-12.5315,-0.367624,3
0,26.6449,-12.5884,-0.38348,68
0,26.6886,-12.62,-0.15286,44
0,26.6317,-12.6008,-0.167312,4
0,26.6842,-12.6779,-0.368207,3
0,26.6887,-12.5917,-0.393948,2
0,26.6202,-12.6991,-0.25221,2
0,26.7672,-12.5774,-0.365242,75
0,26.6937,-12.5974,-0.39487,2
0,26.6435,-12.5186,-0.346932,2
0,26.7029,-12.6242,-0.153102,51
0,26.7229,-12.5817,-0.389359,67
0,26.7588,-12.6318,-0.37164,5
0,26.6693,-12.65,-0.384051,10
0,26.7953,-12.656,-0.233375,2
0,26.6203,-12.5425,-0.35317,2
0,26.6515,-12.5605,-0.381637,7
0,26.6877,-12.4793,-0.275042,3
0,26.6377,-12.5862,-0.382845,59
0,26.6646,-12.6166,-0.393199,4
0,26.6343,-12.5996,-0.383087,51
0,26.6285,-12.5376,-0.358508,5
0,26.7324,-12.5912,-0.39047,58
0,26.6696,-12.6254,-0.151584,7
0,26.6776,-12.6314,-0.151407,14
0,26.6288,-12.6052,-0.382877,41
0,26.7259,-12.6947,-0.353691,0
0,26.632,-12.6861,-0.350046,2
0,26.6187,-12.6011,-0.166549,2
0,26.7237,-12.6159,-0.397608,0
0,26.6106,-12.5488,-0.358096,3
0,26.6998,-12.5565,-0.393808,6
0,26.6653,-12.5602,-0.392798,8
0,26.626,-12.7102,-0.240667,3
0,26.6418,-12.5493,-0.38081,5
0,26.6266,-12.6264,-0.383514,33
0,26.7447,-12.5872,-0.391313,16
0,26.7092,-12.5582,-0.394866,6
0,26.7104,-12.4805,-0.316714,2
0,26.6889,-12.5745,-0.143875,3
0,26.6898,-12.5945,-0.405885,7
0,26.6193,-12.6242,-0.382875,16
0,26.6033,-12.6354,-0.178414,3
0,26.6756,-12.5988,-0.405495,7
0,26.6907,-12.5457,-0.393757,7
0,26.6468,-12.5721,-0.396293,3
0,26.6296,-12.5498,-0.380323,5
0,26.6918,-12.6484,-0.144734,2
0,26.6826,-12.5764,-0.406839,10
0,26.5918,-12.5639,-0.357776,2
0,26.6719,-12.5687,-0.404029,9
0,26.6889,-12.5745,-0.407262,11
0,26.6694,-12.5762,-0.405748,11
0,26.6586,-12.5875,-0.405431,10
0,26.6955,-12.5767,-0.407913,10
0,26.6676,-12.5397,-0.392749,6
0,26.712,-12.5773,-0.406811,8
0,26.6538,-12.5931,-0.405313,100
0,26.7186,-12.6167,-0.408163,7
0,26.6735,-12.5666,-0.405617,10
0,26.6609,-12.5703,-0.404777,10
0,26.6375,-12.5864,-0.145423,3
0,26.6998,-12.567,-0.407799,10
0,26.6463,-12.591,-0.404606,100
0,26.7078,-12.5729,-0.408742,100
0,26.6136,-12.5575,-0.379951,4
0,26.6483,-12.5419,-0.391499,4
0,26.7266,-12.6628,-0.150779,14
0,26.6849,-12.5567,-0.405675,5
0,26.7161,-12.5786,-0.409711,100
0,26.6622,-12.5575,-0.403151,10
0,26.6397,-12.5887,-0.403965,92
0,26.7245,-12.5844,-0.410684,100
0,26.635,-12.5982,-0.404064,79
0,26.6499,-12.5581,-0.402684,11
0,26.7319,-12.5862,-0.411388,91
0,26.6287,-12.5999,-0.403641,66
0,26.6445,-12.5336,-0.391742,4
0,26.7042,-12.7109,-0.175891,1
0,26.7126,-12.6023,-0.417606,3
0,26.8277,-12.6131,-0.32833,2
0,26.5936,-12.5764,-0.379842,1
0,26.6218,-12.5976,-0.402982,53
0,26.6377,-12.5545,-0.40204,10
0,26.7464,-12.6142,-0.410269,6
0,26.6861,-12.5614,-0.415528,1
0,26.6808,-12.6815,-0.146339,3
0,26.6179,-12.611,-0.403331,26
0,26.7442,-12.5822,-0.412229,52
0,26.6074,-12.6759,-0.373969,1
0,26.7089,-12.6032,-0.425231,3
0,26.745,-12.6781,-0.15024,7
0,26.6274,-12.5472,-0.401316,8
0,26.7451,-12.5609,-0.41128,39
0,26.6964,-12.58,-0.425984,2
0,26.6163,-12.6361,-0.404444,13
0,26.6584,-12.7311,-0.188843,3
0,26.751,-12.5589,-0.411686,79
0,26.6711,-12.5784,-0.426945,16
0,26.6774,-12.5766,-0.427368,16
0,26.6894,-12.573,-0.428174,15
0,26.6588,-12.582,-0.42612,15
0,26.6534,-12.5876,-0.426005,14
0,26.663,-12.5725,-0.425901,16
0,26.6815,-12.5671,-0.427145,16
0,26.6488,-12.5971,-0.426197,13
0,26.6121,-12.5509,-0.400868,7
0,26.7017,-12.5693,-0.429001,15
0,26.7651,-12.5836,-0.414061,65
0,26.6885,-12.6057,-0.433305,3
0,26.6925,-12.5596,-0.427633,16
0,26.6427,-12.5988,-0.425793,10
0,26.7083,-12.5673,-0.429448,13
0,26.71,-12.6031,-0.112009,3
0,26.7173,-12.577,-0.430804,12
0,26.6993,-12.5736,-0.432273,6
0,26.7124,-12.592,-0.433481,3
0,26.6363,-12.6005,-0.425369,8
0,26.7161,-12.5971,-0.112156,3
0,26.7233,-12.5751,-0.43113,10
0,26.7668,-12.652,-0.410123,9
0,26.6291,-12.5983,-0.42464,6
0,26.5953,-12.5624,-0.400706,5
0,26.6853,-12.5545,-0.431016,6
0,26.7317,-12.5808,-0.432198,8
0,26.7419,-12.5017,-0.394681,5
0,26.6373,-12.7115,-0.386037,2
0,26.6219,-12.5961,-0.423914,100
0,26.7629,-12.6015,-0.423772,9
0,26.6167,-12.6016,-0.423816,94
0,26.6424,-12.7038,-0.147211,2
0,26.5948,-12.6628,-0.398682,3
0,26.743,-12.573,-0.432719,6
0,26.6765,-12.5469,-0.433454,3
0,26.6127,-12.6149,-0.4243,46
0,26.6682,-12.538,-0.42978,8
0,26.6116,-12.6031,-0.424496,7
0,26.6852,-12.6075,-0.100892,3
0,26.6874,-12.6404,-0.10422,3
0,26.7492,-12.5709,-0.433151,100
0,26.7449,-12.6279,-0.43607,1
1,26.1005,-29.0739,-0.302786,23
1,26.0849,-29.0719,-0.313009,3
1,26.1,-29.0842,-0.331873,4
1,26.1072,-29.0837,-0.332087,4
1,26.1028,-29.0671,-0.303101,23
1,26.0888,-29.0677,-0.302828,23
1,26.1136,-29.07,-0.313694,3
1,26.079,-29.1011,-0.309829,0
1,26.099,-29.105,-0.331299,4
1,26.1052,-29.0943,-0.337663,0
1,26.1077,-29.0633,-0.303336,59
1,26.0978,-29.0692,-0.290931,10
1,26.0848,-29.1056,-0.330888,4
1,26.0896,-29.0692,-0.290836,9
1,26.0824,-29.0731,-0.290625,7
1,26.1021,-29.1069,-0.291827,100
1,26.0813,-29.0683,-0.33176,4
1,26.1174,-29.0659,-0.303405,59
1,26.1213,-29.0931,-0.332242,4
1,26.0879,-29.1075,-0.2916,68
1,26.0659,-29.0762,-0.312453,3
1,26.0755,-29.0768,-0.290427,5
1,26.0944,-29.1189,-0.321122,10
1,26.0926,-29.069,-0.284467,0
1,26.1133,-29.0651,-0.291242,7
1,26.0994,-29.1139,-0.291474,85
1,26.0779,-29.0853,-0.342988,4
1,26.1142,-29.0538,-0.317556,0
1,26.0641,-29.1007,-0.302118,1
1,26.0849,-29.1147,-0.291237,51
1,26.1268,-29.0982,-0.292565,9
1,26.1139,-29.113,-0.291718,8
1,26.0993,-29.0546,-0.29142,7
1,26.1297,-29.091,-0.292932,8
1,26.126,-29.0718,-0.291173,7
1,26.0666,-29.077,-0.290316,4
1,26.1241,-29.1053,-0.292211,9
1,26.0759,-29.0621,-0.335825,0
1,26.0969,-29.0866,-0.273911,35
1,26.0668,-29.0715,-0.335767,0
1,26.0779,-29.1148,-0.291133,34
1,26.0631,-29.0879,-0.289924,2
1,26.1214,-29.1124,-0.291855,9
1,26.0974,-29.0554,-0.341496,0
1,26.0991,-29.1,-0.273204,26
1,26.1248,-29.0551,-0.30397,11
1,26.0916,-29.1006,-0.273118,26
1,26.1112,-29.0958,-0.273518,48
1,26.0639,-29.0748,-0.340831,0
1,26.1242,-29.0497,-0.314557,3
1,26.122,-29.112,-0.282246,80
1,26.0912,-29.1109,-0.272558,17
1,26.1207,-29.0986,-0.273437,48
1,26.1366,-29.061,-0.303944,11
1,26.1274,-29.1078,-0.282512,80
1,26.0531,-29.0888,-0.333343,0
1,26.128,-29.1237,-0.321805,10
1,26.0893,-29.1026,-0.360639,4
1,26.0862,-29.1146,-0.272322,4
1,26.0528,-29.0794,-0.288038,4
1,26.1279,-29.0981,-0.273519,52
1,26.1019,-29.127,-0.281288,30
1,26.1094,-29.1264,-0.281399,40
1,26.097,-29.0999,-0.262257,5
1,26.1345,-29.1075,-0.282605,80
1,26.0932,-29.0647,-0.361251,14
1,26.0607,-29.0532,-0.333525,0
1,26.0588,-29.0537,-0.295293,5
1,26.1336,-29.0818,-0.274314,43
1,26.1328,-29.0942,-0.273761,52
1,26.1153,-29.0557,-0.353735,2
1,26.1342,-29.0533,-0.29188,0
1,26.092,-29.1036,-0.262022,72
1,26.0782,-29.094,-0.262536,48
1,26.0827,-29.0419,-0.34165,0
1,26.0969,-29.1307,-0.28105,30
1,26.0737,-29.0694,-0.360436,4
1,26.1351,-29.0582,-0.342667,0
1,26.0992,-29.1006,-0.259307,4
1,26.1462,-29.1034,-0.292611,100
1,26.0529,-29.0603,-0.336452,0
1,26.1458,-29.1141,-0.322508,10
1,26.0659,-29.1139,-0.273793,15
1,26.1001,-29.0324,-0.334275,0
1,26.0546,-29.0835,-0.353136,1
1,26.0866,-29.079,-0.370373,3
1,26.082,-29.1109,-0.261553,24
1,26.0961,-29.0344,-0.34205,0
1,26.1188,-29.1086,-0.261828,10
1,26.1472,-29.1016,-0.282972,70
1,26.1434,-29.0843,-0.274253,35
1,26.0746,-29.083,-0.369839,3
1,26.1029,-29.0944,-0.253088,34
1,26.0789,-29.0998,-0.369896,3
1,26.0828,-29.1417,-0.334778,0
1,26.1073,-29.0822,-0.373443,0
1,26.117,-29.0552,-0.362284,4
1,26.1134,-29.0737,-0.371552,3
1,26.1321,-29.0732,-0.263948,72
1,26.0717,-29.0457,-0.353175,1
1,26.1002,-29.1014,-0.252643,29
1,26.0449,-29.1027,-0.282712,4
1,26.093,-29.1018,-0.252616,24
1,26.1032,-29.0304,-0.342261,0
1,26.1566,-29.0749,-0.294036,17
1,26.0965,-29.1409,-0.280543,10
1,26.1467,-29.1122,-0.282443,80
1,26.0671,-29.0936,-0.369447,3
1,26.0396,-29.0638,-0.294936,3
1,26.115,-29.1004,-0.252714,48
1,26.1284,-29.1113,-0.2617,13
1,26.0726,-29.0289,-0.333775,0
1,26.0852,-29.0551,-0.370493,13
1,26.0928,-29.112,-0.251973,19
1,26.1261,-29.135,-0.278362,0
1,26.0757,-29.0892,-0.376545,0
1,26.1229,-29.0663,-0.372017,3
1,26.1416,-29.0758,-0.263825,24
1,26.1206,-29.1222,-0.261032,7
1,26.1382,-29.1038,-0.262173,11
1,26.0587,-29.0375,-0.341139,0
1,26.0692,-29.031,-0.341474,0
1,26.0907,-29.0762,-0.380187,17
1,26.0329,-29.0815,-0.335664,0
1,26.0979,-29.0758,-0.380515,17
1,26.1147,-29.0417,-0.362366,4
1,26.1322,-29.0894,-0.372231,3
1,26.1354,-29.1109,-0.261746,13
1,26.1301,-29.0493,-0.265335,24
1,26.0614,-29.0705,-0.256318,6
1,26.0367,-29.1075,-0.287207,1
1,26.1025,-29.0722,-0.380738,17
1,26.0915,-29.0793,-0.244176,9
1,26.1324,-29.0921,-0.25324,43
1,26.0533,-29.0966,-0.259359,16
1,26.1463,-29.1306,-0.289756,0
1,26.112,-29.075,-0.381165,17
1,26.1268,-29.1064,-0.252331,53
1,26.1279,-29.0623,-0.372267,3
1,26.0788,-29.0849,-0.244091,7
1,26.1318,-29.1026,-0.252573,53
1,26.1081,-29.1003,-0.243268,44
1,26.1032,-29.104,-0.24303,33
1,26.0746,-29.0633,-0.379487,17
1,26.0805,-29.0202,-0.341862,1
1,26.0255,-29.0845,-0.294599,1
1,26.1213,-29.0748,-0.244221,2
1,26.1078,-29.058,-0.38103,17
1,26.1304,-29.0552,-0.372432,3
1,26.1656,-29.1086,-0.292656,33
1,26.095,-29.096,-0.238724,6
1,26.0587,-29.0277,-0.341275,0
1,26.142,-29.0947,-0.253071,43
1,26.0846,-29.0926,-0.238903,5
1,26.1107,-29.0921,-0.238942,11
1,26.1059,-29.0993,-0.238559,7
1,26.1029,-29.1142,-0.242341,27
1,26.0642,-29.0507,-0.372421,0
1,26.0714,-29.1056,-0.243719,3
1,26.1199,-29.1064,-0.242815,49
1,26.1604,-29.0655,-0.275388,4
1,26.1426,-29.0637,-0.255027,4
1,26.0724,-29.0714,-0.385065,0
1,26.1194,-29.0918,-0.238959,14
1,26.0977,-29.118,-0.242092,22
1,26.0893,-29.0729,-0.390012,40
1,26.1291,-29.0667,-0.381989,17
1,26.0486,-29.0679,-0.372163,2
1,26.1044,-29.0835,-0.235155,18
1,26.1651,-29.0822,-0.27452,4
1,26.0878,-29.0811,-0.235446,11
