id,x,y,z,i
0,-15.0857,-26.2729,0.117501,0
0,-15.0749,-26.2697,0.172981,0
0,-15.0507,-26.2423,0.00579736,0
0,-15.0904,-26.2661,0.117983,0
0,-15.0761,-26.2608,0.173208,0
0,-15.0586,-26.2379,0.00624533,0
0,-15.0578,-26.2313,0.0616611,0
0,-15.0885,-26.2547,0.118165,0
0,-15.0843,-26.2558,0.173966,0
0,-15.0981,-26.3232,0.131676,0
0,-15.076,-26.2328,0.0624363,0
0,-15.0966,-26.2497,0.118831,0
0,-15.0891,-26.2487,0.174469,0
0,-15.0748,-26.2281,0.00719162,0
0,-15.0841,-26.2278,0.0630046,0
0,-15.1149,-26.251,0.119989,0
0,-15.0863,-26.2252,0.00764365,0
0,-15.0978,-26.2224,0.00809801,0
0,-15.1091,-26.2198,0.00853041,0
0,-15.0913,-26.2915,0.0892568,0
0,-15.0764,-26.3163,0.144382,0
0,-15.0753,-26.294,0.129704,0
0,-15.0909,-26.3076,0.0317737,0
0,-15.1513,-26.3217,0.127304,0
0,-15.095,-26.3143,0.0887007,0
0,-15.0681,-26.3003,0.144081,0
0,-15.0687,-26.2835,0.0320845,0
0,-15.0962,-26.3056,0.0890555,0
0,-15.0792,-26.2983,0.144953,0
0,-15.0704,-26.2739,0.032597,0
0,-15.1652,-26.2938,0.0114345,0
0,-15.0926,-26.2858,0.146208,0
0,-15.0843,-26.2662,0.089706,0
0,-15.1042,-26.2829,0.147134,0
0,-15.0647,-26.2397,0.0339763,0
0,-15.0892,-26.2591,0.090212,0
0,-15.1024,-26.2714,0.147229,0
0,-15.0629,-26.2346,-0.0212217,0
0,-15.0861,-26.2436,0.0345672,0
0,-15.0904,-26.2501,0.0905756,0
0,-15.0646,-26.2418,0.0200096,0
0,-15.0873,-26.3079,0.0174337,0
0,-15.0664,-26.2918,0.130195,0
0,-15.0488,-26.2722,0.0180002,0
0,-15.0777,-26.2894,0.131045,0
0,-15.0582,-26.2585,0.0189822,0
0,-15.0844,-26.2686,0.0755994,0
0,-15.0945,-26.279,0.132459,0
0,-15.0858,-26.2593,0.0760138,0
0,-15.096,-26.2696,0.132784,0
0,-15.0943,-26.2916,0.103498,0
0,-15.0665,-26.2379,0.0758185,0
0,-15.0936,-26.2588,0.13287,0
0,-15.0622,-26.2312,0.0204596,0
0,-15.095,-26.2495,0.133189,0
0,-15.0737,-26.2283,0.0209578,0
0,-15.1002,-26.2415,0.133743,0
0,-15.0992,-26.2332,0.0215153,0
0,-15.1117,-26.2385,0.134623,0
0,-15.0626,-26.2992,0.0311331,0
0,-15.0606,-26.2719,-0.00949853,0
0,-15.0561,-26.32,-0.0123367,0
0,-15.0997,-26.2078,-0.019037,0
0,-15.0642,-26.3156,-0.0119012,0
0,-15.0912,-26.331,0.102129,0
0,-15.1355,-26.297,0.0419618,0
0,-15.0729,-26.3082,0.101712,0
0,-15.0959,-26.2843,0.0436552,0
0,-15.0724,-26.3118,0.158179,0
0,-15.0677,-26.2966,-0.0107451,0
0,-15.0857,-26.2922,0.0464392,0
0,-15.1144,-26.2072,-0.0187624,0
0,-15.0654,-26.2869,0.158039,0
0,-15.0521,-26.2561,-0.00879639,0
0,-15.0776,-26.2968,0.0459098,0
0,-15.0526,-26.2764,-0.00992813,0
0,-15.076,-26.3061,0.0454383,0
0,-15.074,-26.3025,0.158465,0
0,-15.0895,-26.2524,0.118446,0
0,-15.1599,-26.3293,0.114824,0
0,-15.1112,-26.3232,0.103573,0
0,-15.0741,-26.2255,0.0349712,0
0,-15.0822,-26.2205,0.0354923,0
0,-15.0967,-26.2333,0.091487,0
0,-15.0859,-26.2289,-0.0205038,0
0,-15.0998,-26.239,0.147698,0
0,-15.0951,-26.2463,0.147195,0
0,-15.1123,-26.2532,0.0916893,0
0,-15.0872,-26.2197,-0.019938,0
0,-15.0935,-26.2179,0.0360158,0
0,-15.0708,-26.23,-0.0208188,0
0,-15.0935,-26.2559,0.146876,0
0,-15.1127,-26.2234,0.0927011,0
0,-15.1148,-26.2349,0.0924381,0
0,-15.1053,-26.2213,-0.019734,0
1,-17.3837,-27.5712,0.0909716,0
1,-17.4295,-27.5772,-0.0104364,0
1,-17.411,-27.5999,0.146,0
1,-17.3332,-27.5996,-0.00438838,0
1,-17.4375,-27.6067,0.0950405,0
1,-17.4413,-27.595,0.0424934,0
1,-17.4452,-27.5821,-0.00952523,0
1,-17.4254,-27.5941,0.0414472,0
1,-17.4218,-27.5978,0.0938758,0
1,-17.3274,-27.5829,-0.00438969,0
1,-17.4184,-27.5963,0.146323,0
1,-17.4273,-27.5928,0.146747,0
1,-17.432,-27.5624,0.0939323,0
1,-17.4333,-27.6146,0.0418463,0
1,-17.4163,-27.5614,0.0929013,0
1,-17.4385,-27.5697,-0.00960966,0
1,-17.36,-27.5786,0.102564,0
1,-17.3832,-27.568,-0.000265107,0
1,-17.3741,-27.5999,0.103948,0
1,-17.377,-27.6084,0.0513548,0
1,-17.3763,-27.5634,-0.00061845,0
1,-17.3576,-27.6559,0.185471,0
1,-17.3682,-27.6318,0.0507647,0
1,-17.3675,-27.5707,-0.00138584,0
1,-17.3466,-27.687,0.186601,0
1,-17.4528,-27.5944,-0.00938392,0
1,-17.3605,-27.6191,0.050268,0
1,-17.36,-27.57,-0.00187743,0
1,-17.35,-27.6099,0.102644,0
1,-17.3392,-27.5738,0.0228359,0
1,-17.3514,-27.5732,-0.00253513,0
1,-17.4602,-27.6148,-0.00948799,0
1,-17.4476,-27.6474,0.0425823,0
1,-17.3912,-27.5864,0.0786851,0
1,-17.3502,-27.6046,0.0893907,0
1,-17.4371,-27.6213,0.0820469,0
1,-17.4295,-27.6169,0.0815093,0
1,-17.4326,-27.6288,0.0283656,0
1,-17.4234,-27.5725,0.0806111,0
1,-17.4147,-27.588,0.0802238,0
1,-17.4072,-27.5795,0.0796385,0
1,-17.4108,-27.5755,0.0275676,0
1,-17.3984,-27.595,0.0792424,0
1,-17.402,-27.5909,0.0268006,0
1,-17.3434,-27.647,0.143674,0
1,-17.3967,-27.5505,0.0269335,0
1,-17.3825,-27.5978,0.0782513,0
1,-17.3451,-27.6065,0.0228324,0
1,-17.3874,-27.5738,0.0260375,0
1,-17.3735,-27.6132,0.0778411,0
1,-17.3556,-27.5793,0.0238568,0
1,-17.381,-27.5493,0.0259088,0
1,-17.3631,-27.58,0.0243508,0
1,-17.3652,-27.6166,0.0773409,0
1,-17.3566,-27.6239,0.0768655,0
1,-17.3766,-27.6296,0.145037,0
1,-17.4222,-27.5807,-0.0110337,0
1,-17.403,-27.5914,0.145154,0
1,-17.4094,-27.6011,0.0403516,0
1,-17.4143,-27.5722,-0.0113177,0
1,-17.3944,-27.6028,0.145072,0
1,-17.4068,-27.5637,-0.011572,0
1,-17.386,-27.6143,0.145011,0
1,-17.392,-27.5719,0.0915149,0
1,-17.3947,-27.5841,0.0394879,0
1,-17.3993,-27.5632,-0.0120622,0
1,-17.4169,-27.6216,0.0407173,0
1,-17.3711,-27.5806,0.0248707,0
1,-17.3856,-27.5955,0.0388194,0
1,-17.3906,-27.5706,-0.0128706,0
1,-17.3763,-27.5627,0.0903516,0
1,-17.3769,-27.6068,0.0381712,0
1,-17.3613,-27.6204,0.143716,0
1,-17.3683,-27.57,0.0899623,0
1,-17.3519,-27.6437,0.144067,0
1,-17.3588,-27.5973,0.0898171,0
1,-17.3845,-27.5618,0.116667,0
1,-17.4227,-27.5646,0.0154396,0
1,-17.4075,-27.5675,0.118289,0
1,-17.4107,-27.5724,0.0665416,0
1,-17.4153,-27.5481,0.0152365,0
1,-17.3998,-27.571,0.117898,0
1,-17.4038,-27.5599,0.0660272,0
1,-17.4081,-27.5436,0.0148352,0
1,-17.3921,-27.5664,0.117282,0
1,-17.4001,-27.547,0.0142378,0
1,-17.4179,-27.5929,0.0671311,0
1,-17.3923,-27.5464,0.0137261,0
1,-17.3759,-27.5732,0.116444,0
1,-17.3792,-27.574,0.0645017,0
1,-17.3834,-27.5617,0.0128613,0
1,-17.3682,-27.5685,0.11583,0
1,-17.3705,-27.5854,0.0639946,0
1,-17.3761,-27.5531,0.0125244,0
1,-17.3589,-27.5878,0.115791,0
